SID,START,END,ELAPSED,CLASS
25504,10/12/2023 13:46:39,10/12/2023 17:46:39,14400,70955 - MATH 110A-70955
394850,10/12/2023 13:59:52,10/12/2023 14:17:53,1081,70999 - MATH 75-70999
371718,10/12/2023 14:04:34,10/12/2023 17:00:01,10527,70953 - MATH 110A-70953
399154,10/12/2023 14:11:58,10/12/2023 17:02:02,10204,70955 - MATH 110A-70955
394400,10/12/2023 14:12:09,10/12/2023 16:09:37,7048,71031 - MATH 90-71031
371869,10/12/2023 14:19:17,10/12/2023 16:59:08,9591,71051 - MATH 95-71051
328656,10/12/2023 14:22:19,10/12/2023 17:00:50,9511,70957 - MATH 110A-70957
370650,10/12/2023 15:15:56,10/12/2023 17:02:31,6395,70960 - MATH 110A-70960
13330,10/12/2023 15:36:06,10/12/2023 19:36:06,14400,70955 - MATH 110A-70955
366007,10/12/2023 15:40:57,10/12/2023 16:57:26,4589,70955 - MATH 110A-70955
368080,10/12/2023 16:15:58,10/12/2023 16:57:38,2500,71057 - MATH 98-71057
398148,10/13/2023 9:37:28,10/13/2023 10:32:44,3316,72480 - MATH 90-72480
399154,10/13/2023 10:18:25,10/13/2023 14:18:25,14400,70955 - MATH 110A-70955
371718,10/13/2023 10:18:44,10/13/2023 12:44:37,8753,70953 - MATH 110A-70953
379219,10/13/2023 10:43:30,10/13/2023 12:20:01,5791,71770 - MATH 80-71770
349490,10/13/2023 10:43:44,10/13/2023 12:20:21,5797,71770 - MATH 80-71770
384628,10/13/2023 11:04:33,10/13/2023 15:04:33,14400,70956 - MATH 110A-70956
371407,10/13/2023 11:05:32,10/13/2023 11:55:15,2983,71024 - MATH 80-71024
368080,10/13/2023 11:54:45,10/13/2023 14:00:38,7553,71057 - MATH 98-71057
397790,10/13/2023 12:00:09,10/13/2023 16:00:09,14400,71046 - MATH 90-71046
371999,10/13/2023 12:05:20,10/13/2023 16:05:20,14400,72468 - MATH 80-72468
368197,10/13/2023 12:06:52,10/13/2023 12:30:21,1409,71044 - MATH 90-71044
118329,10/13/2023 12:23:02,10/13/2023 14:01:25,5903,73308 - MATH 80-73308
394400,10/13/2023 12:31:28,10/13/2023 13:45:06,4418,71031 - MATH 90-71031
397796,10/13/2023 12:32:12,10/13/2023 16:32:12,14400,73040 - MATH 108-73040
370650,10/13/2023 12:43:56,10/13/2023 12:53:54,598,70960 - MATH 110A-70960
371869,10/13/2023 12:46:07,10/13/2023 15:48:53,10966,71051 - MATH 95-71051
393384,10/13/2023 13:23:56,10/13/2023 17:23:56,14400,73040 - MATH 108-73040
359842,10/13/2023 14:19:44,10/13/2023 14:51:31,1907,72468 - MATH 80-72468
399154,10/13/2023 14:32:10,10/13/2023 18:32:10,14400,70955 - MATH 110A-70955
399170,10/16/2023 10:53:16,10/16/2023 11:59:41,3985,71024 - MATH 80-71024
328656,10/16/2023 10:53:28,10/16/2023 13:09:08,8140,70957 - MATH 110A-70957
332196,10/16/2023 11:03:20,10/16/2023 15:03:20,14400,71021 - MATH 80-71021
371407,10/16/2023 11:04:04,10/16/2023 11:58:00,3236,71024 - MATH 80-71024
395292,10/16/2023 11:19:58,10/16/2023 13:41:00,8462,71021 - MATH 80-71021
371869,10/16/2023 11:20:13,10/16/2023 11:31:01,648,71051 - MATH 95-71051
394860,10/16/2023 11:23:50,10/16/2023 12:00:04,2174,71021 - MATH 80-71021
380106,10/16/2023 11:47:13,10/16/2023 13:26:31,5958,71021 - MATH 80-71021
379219,10/16/2023 12:09:50,10/16/2023 14:05:04,6914,71770 - MATH 80-71770
349490,10/16/2023 12:10:02,10/16/2023 14:04:49,6887,71770 - MATH 80-71770
368080,10/16/2023 12:37:16,10/16/2023 16:37:16,14400,71057 - MATH 98-71057
397790,10/16/2023 13:21:14,10/16/2023 15:24:20,7386,71046 - MATH 90-71046
395070,10/16/2023 13:26:15,10/16/2023 17:26:15,14400,71057 - MATH 98-71057
396403,10/16/2023 13:56:37,10/16/2023 15:22:04,5127,71040 - MATH 90-71040
329367,10/16/2023 14:05:36,10/16/2023 15:27:15,4899,71028 - MATH 80S-71028
45421,10/16/2023 14:05:47,10/16/2023 15:26:41,4854,71023 - MATH 80-71023
379513,10/16/2023 14:05:59,10/16/2023 15:26:58,4859,71023 - MATH 80-71023
366007,10/16/2023 14:39:00,10/16/2023 16:54:29,8129,70955 - MATH 110A-70955
397671,10/16/2023 14:39:43,10/16/2023 18:39:43,14400,71024 - MATH 80-71024
371718,10/16/2023 14:51:36,10/16/2023 16:55:26,7430,70953 - MATH 110A-70953
397796,10/16/2023 14:57:48,10/16/2023 18:57:48,14400,73040 - MATH 108-73040
399762,10/16/2023 15:06:04,10/16/2023 19:06:04,14400,70994 - MATH 70-70994
371869,10/16/2023 16:33:07,10/16/2023 16:56:08,1381,71051 - MATH 95-71051
368080,10/16/2023 16:54:09,10/16/2023 16:54:17,8,71057 - MATH 98-71057
380106,10/17/2023 10:50:35,10/17/2023 14:50:35,14400,71021 - MATH 80-71021
398945,10/17/2023 10:59:15,10/17/2023 14:59:15,14400,71050 - MATH 90S-71050
396396,10/17/2023 10:59:35,10/17/2023 13:41:12,9697,71046 - MATH 90-71046
384628,10/17/2023 11:19:22,10/17/2023 15:19:22,14400,70956 - MATH 110A-70956
396641,10/17/2023 12:01:50,10/17/2023 16:01:50,14400,71046 - MATH 90-71046
400305,10/17/2023 12:29:15,10/17/2023 16:29:15,14400,70950 - MATH 108-70950
382732,10/17/2023 12:42:36,10/17/2023 13:26:05,2609,71023 - MATH 80-71023
370997,10/17/2023 12:58:36,10/17/2023 14:23:29,5093,72480 - MATH 90-72480
25504,10/17/2023 13:05:39,10/17/2023 17:05:39,14400,70955 - MATH 110A-70955
399154,10/17/2023 13:08:28,10/17/2023 17:08:28,14400,70955 - MATH 110A-70955
371718,10/17/2023 13:44:46,10/17/2023 17:01:10,11784,70953 - MATH 110A-70953
395736,10/17/2023 14:33:22,10/17/2023 15:43:57,4235,73047 - MATH 80-73047
13330,10/17/2023 14:35:37,10/17/2023 16:13:45,5888,70955 - MATH 110A-70955
370650,10/17/2023 14:44:22,10/17/2023 17:00:10,8148,70960 - MATH 110A-70960
334545,10/17/2023 14:51:37,10/17/2023 17:01:25,7788,70955 - MATH 110A-70955
395070,10/17/2023 14:58:50,10/17/2023 16:19:17,4827,71057 - MATH 98-71057
395036,10/17/2023 14:59:41,10/17/2023 16:19:56,4815,71013 - MATH 80-71013
397029,10/17/2023 15:04:23,10/17/2023 19:04:23,14400,72480 - MATH 90-72480
393384,10/17/2023 15:44:45,10/17/2023 19:44:45,14400,73040 - MATH 108-73040
370854,10/17/2023 15:50:41,10/17/2023 19:50:41,14400,73040 - MATH 108-73040
366007,10/17/2023 16:14:36,10/17/2023 17:05:00,3024,70955 - MATH 110A-70955
395070,10/17/2023 16:20:15,10/17/2023 16:20:24,9,71057 - MATH 98-71057
25504,10/18/2023 9:55:02,10/18/2023 13:55:02,14400,70955 - MATH 110A-70955
327349,10/18/2023 10:10:07,10/18/2023 11:03:41,3214,70951 - MATH 110A-70951
328656,10/18/2023 10:11:54,10/18/2023 12:03:23,6689,70957 - MATH 110A-70957
397562,10/18/2023 10:34:17,10/18/2023 10:46:46,749,73040 - MATH 108-73040
368077,10/18/2023 10:34:34,10/18/2023 14:34:34,14400,72213 - MATH 110A-72213
394400,10/18/2023 10:48:35,10/18/2023 10:59:53,678,71031 - MATH 90-71031
384360,10/18/2023 10:50:53,10/18/2023 14:50:53,14400,71023 - MATH 80-71023
317537,10/18/2023 10:54:23,10/18/2023 11:47:50,3207,71015 - MATH 80-71015
382732,10/18/2023 11:02:14,10/18/2023 11:39:16,2222,71023 - MATH 80-71023
395012,10/18/2023 11:10:15,10/18/2023 11:36:50,1595,71023 - MATH 80-71023
397790,10/18/2023 11:46:29,10/18/2023 15:46:29,14400,71046 - MATH 90-71046
13330,10/18/2023 12:38:46,10/18/2023 16:38:46,14400,70955 - MATH 110A-70955
382712,10/18/2023 12:48:50,10/18/2023 13:08:25,1175,71033 - MATH 90-71033
334545,10/18/2023 12:59:02,10/18/2023 16:59:02,14400,70955 - MATH 110A-70955
370650,10/18/2023 13:13:14,10/18/2023 14:08:20,3306,70960 - MATH 110A-70960
395070,10/18/2023 13:30:54,10/18/2023 17:00:24,12570,71057 - MATH 98-71057
395036,10/18/2023 13:31:28,10/18/2023 16:59:56,12508,71013 - MATH 80-71013
396937,10/18/2023 14:01:13,10/18/2023 18:01:13,14400,72460 - MATH 75-72460
399762,10/18/2023 14:39:44,10/18/2023 18:39:44,14400,70994 - MATH 70-70994
399154,10/18/2023 14:40:48,10/18/2023 17:10:25,8977,70955 - MATH 110A-70955
366007,10/18/2023 14:40:57,10/18/2023 15:11:31,1834,70955 - MATH 110A-70955
394988,10/18/2023 15:12:08,10/18/2023 19:12:08,14400,72461 - MATH 80-72461
371718,10/18/2023 15:17:09,10/18/2023 17:04:40,6451,70953 - MATH 110A-70953
372131,10/18/2023 15:17:32,10/18/2023 17:04:25,6413,70955 - MATH 110A-70955
400119,10/18/2023 15:29:21,10/18/2023 19:29:21,14400,71040 - MATH 90-71040
398945,10/18/2023 15:40:13,10/18/2023 16:27:02,2809,71050 - MATH 90S-71050
366007,10/18/2023 15:41:40,10/18/2023 17:04:01,4941,70955 - MATH 110A-70955
334545,10/18/2023 17:05:00,10/18/2023 17:05:19,19,70955 - MATH 110A-70955
25504,10/19/2023 8:56:10,10/19/2023 10:16:52,4842,70955 - MATH 110A-70955
210660,10/19/2023 9:21:37,10/19/2023 13:21:37,14400,71045 - MATH 90-71045
399154,10/19/2023 9:32:23,10/19/2023 10:17:04,2681,70955 - MATH 110A-70955
398148,10/19/2023 9:36:49,10/19/2023 10:29:18,3149,72480 - MATH 90-72480
366007,10/19/2023 9:40:43,10/19/2023 9:56:59,976,70955 - MATH 110A-70955
371869,10/19/2023 10:46:17,10/19/2023 14:46:17,14400,71051 - MATH 95-71051
398279,10/19/2023 10:58:17,10/19/2023 12:19:28,4871,71046 - MATH 90-71046
397067,10/19/2023 11:10:20,10/19/2023 15:10:20,14400,71046 - MATH 90-71046
384628,10/19/2023 11:10:53,10/19/2023 15:10:53,14400,70956 - MATH 110A-70956
396396,10/19/2023 11:21:03,10/19/2023 15:21:03,14400,71046 - MATH 90-71046
399173,10/19/2023 11:41:10,10/19/2023 15:41:10,14400,71021 - MATH 80-71021
397562,10/19/2023 12:05:30,10/19/2023 12:51:08,2738,71021 - MATH 80-71021
396808,10/19/2023 12:11:34,10/19/2023 12:39:26,1672,71040 - MATH 90-71040
397332,10/19/2023 12:27:44,10/19/2023 16:27:44,14400,71046 - MATH 90-71046
390730,10/19/2023 12:33:52,10/19/2023 14:02:19,5307,71057 - MATH 98-71057
353698,10/19/2023 12:44:48,10/19/2023 16:44:48,14400,70956 - MATH 110A-70956
397790,10/19/2023 12:48:52,10/19/2023 12:58:42,590,71046 - MATH 90-71046
396641,10/19/2023 13:02:58,10/19/2023 17:02:58,14400,71046 - MATH 90-71046
25504,10/19/2023 13:15:31,10/19/2023 17:15:31,14400,70955 - MATH 110A-70955
359842,10/19/2023 13:30:44,10/19/2023 16:28:03,10639,72468 - MATH 80-72468
328656,10/19/2023 14:09:48,10/19/2023 15:02:38,3170,70957 - MATH 110A-70957
368080,10/19/2023 14:18:05,10/19/2023 17:00:01,9716,71057 - MATH 98-71057
30511,10/19/2023 14:20:21,10/19/2023 18:20:21,14400,72484 - MATH 95-72484
397029,10/19/2023 14:34:33,10/19/2023 18:34:33,14400,72480 - MATH 90-72480
366007,10/19/2023 15:07:37,10/19/2023 17:00:32,6775,70955 - MATH 110A-70955
395070,10/19/2023 15:12:47,10/19/2023 19:12:47,14400,71057 - MATH 98-71057
395036,10/19/2023 15:13:10,10/19/2023 19:13:10,14400,71013 - MATH 80-71013
192932,10/19/2023 15:41:42,10/19/2023 15:55:59,857,71046 - MATH 90-71046
392956,10/19/2023 16:33:09,10/19/2023 20:33:09,14400,71057 - MATH 98-71057
398148,10/20/2023 10:09:35,10/20/2023 10:41:49,1934,72480 - MATH 90-72480
395292,10/20/2023 10:21:34,10/20/2023 10:54:29,1975,71021 - MATH 80-71021
203037,10/20/2023 10:25:03,10/20/2023 11:04:15,2352,71023 - MATH 80-71023
370650,10/20/2023 11:05:49,10/20/2023 12:08:31,3762,70960 - MATH 110A-70960
380106,10/20/2023 11:07:13,10/20/2023 12:23:25,4572,71021 - MATH 80-71021
395012,10/20/2023 11:11:38,10/20/2023 11:21:00,562,71023 - MATH 80-71023
388956,10/20/2023 11:27:03,10/20/2023 11:31:53,290,73308 - MATH 80-73308
353922,10/20/2023 11:37:14,10/20/2023 12:21:28,2654,72731 - MATH 70-72731
379219,10/20/2023 12:06:10,10/20/2023 12:20:54,884,71770 - MATH 80-71770
349490,10/20/2023 12:06:24,10/20/2023 12:21:09,885,71770 - MATH 80-71770
393304,10/23/2023 9:55:18,10/23/2023 12:33:01,9463,73048 - MATH 80S-73048
388991,10/23/2023 10:48:35,10/23/2023 11:00:52,737,70951 - MATH 110A-70951
328656,10/23/2023 10:55:51,10/23/2023 12:47:27,6696,70957 - MATH 110A-70957
394716,10/23/2023 10:58:34,10/23/2023 14:58:34,14400,71045 - MATH 90-71045
380106,10/23/2023 11:09:10,10/23/2023 13:19:12,7802,71021 - MATH 80-71021
182812,10/23/2023 11:12:19,10/23/2023 15:12:19,14400,71002 - MATH 80-71002
342164,10/23/2023 11:37:21,10/23/2023 12:06:12,1731,71021 - MATH 80-71021
395292,10/23/2023 12:12:41,10/23/2023 13:47:34,5693,71021 - MATH 80-71021
368080,10/23/2023 12:32:27,10/23/2023 15:42:41,11414,71057 - MATH 98-71057
393304,10/23/2023 12:33:14,10/23/2023 16:33:14,14400,73048 - MATH 80S-73048
395070,10/23/2023 12:47:18,10/23/2023 16:47:18,14400,71057 - MATH 98-71057
391787,10/23/2023 12:56:14,10/23/2023 14:24:40,5306,70999 - MATH 75-70999
388777,10/23/2023 13:04:48,10/23/2023 17:04:48,14400,71044 - MATH 90-71044
371233,10/23/2023 13:18:33,10/23/2023 17:18:33,14400,70952 - MATH 110A-70952
25504,10/23/2023 13:18:46,10/23/2023 16:57:59,13153,70955 - MATH 110A-70955
390346,10/23/2023 14:38:13,10/23/2023 17:05:01,8808,71043 - MATH 90-71043
399762,10/23/2023 14:43:30,10/23/2023 18:43:30,14400,70994 - MATH 70-70994
373496,10/23/2023 15:07:18,10/23/2023 19:07:18,14400,71024 - MATH 80-71024
13330,10/23/2023 15:17:47,10/23/2023 16:28:51,4264,70955 - MATH 110A-70955
368080,10/23/2023 16:21:24,10/23/2023 17:00:49,2365,71057 - MATH 98-71057
396937,10/23/2023 16:57:35,10/23/2023 20:57:35,14400,72460 - MATH 75-72460
210660,10/24/2023 9:16:19,10/24/2023 13:16:19,14400,71045 - MATH 90-71045
370997,10/24/2023 9:31:01,10/24/2023 10:28:12,3431,72480 - MATH 90-72480
24169,10/24/2023 9:43:39,10/24/2023 13:43:39,14400,71021 - MATH 80-71021
37339,10/24/2023 10:53:27,10/24/2023 11:18:00,1473,71033 - MATH 90-71033
394838,10/24/2023 10:54:47,10/24/2023 14:54:47,14400,71033 - MATH 90-71033
380106,10/24/2023 11:36:59,10/24/2023 12:51:50,4491,71021 - MATH 80-71021
395012,10/24/2023 12:30:28,10/24/2023 16:30:28,14400,71023 - MATH 80-71023
27859,10/24/2023 12:31:07,10/24/2023 14:30:02,7135,73308 - MATH 80-73308
379513,10/24/2023 12:53:20,10/24/2023 15:52:33,10753,71023 - MATH 80-71023
382732,10/24/2023 13:03:12,10/24/2023 16:03:53,10841,71023 - MATH 80-71023
399154,10/24/2023 13:08:10,10/24/2023 17:04:53,14203,70955 - MATH 110A-70955
388777,10/24/2023 13:28:13,10/24/2023 17:28:13,14400,71044 - MATH 90-71044
45421,10/24/2023 13:32:50,10/24/2023 15:52:45,8395,71023 - MATH 80-71023
203037,10/24/2023 13:58:53,10/24/2023 15:53:08,6855,71023 - MATH 80-71023
371794,10/24/2023 13:59:23,10/24/2023 17:59:23,14400,70955 - MATH 110A-70955
397029,10/24/2023 14:03:23,10/24/2023 18:03:23,14400,72480 - MATH 90-72480
380891,10/24/2023 14:17:27,10/24/2023 18:17:27,14400,72484 - MATH 95-72484
368080,10/24/2023 14:32:53,10/24/2023 16:59:49,8816,71057 - MATH 98-71057
384360,10/24/2023 14:39:45,10/24/2023 16:07:39,5274,71023 - MATH 80-71023
395070,10/24/2023 14:40:02,10/24/2023 16:59:30,8368,71057 - MATH 98-71057
13330,10/24/2023 15:19:37,10/24/2023 16:38:02,4705,70955 - MATH 110A-70955
366007,10/24/2023 15:43:48,10/24/2023 17:05:44,4916,70955 - MATH 110A-70955
368077,10/24/2023 16:25:30,10/24/2023 20:25:30,14400,72213 - MATH 110A-72213
395012,10/24/2023 16:36:12,10/24/2023 20:36:12,14400,71023 - MATH 80-71023
327349,10/25/2023 9:56:24,10/25/2023 11:06:05,4181,70951 - MATH 110A-70951
388991,10/25/2023 10:02:39,10/25/2023 11:05:45,3786,70951 - MATH 110A-70951
399154,10/25/2023 10:38:34,10/25/2023 14:38:34,14400,70955 - MATH 110A-70955
45421,10/25/2023 10:49:01,10/25/2023 11:39:52,3051,71023 - MATH 80-71023
203037,10/25/2023 10:50:35,10/25/2023 11:22:16,1901,71023 - MATH 80-71023
371869,10/25/2023 10:50:54,10/25/2023 14:50:54,14400,71051 - MATH 95-71051
394860,10/25/2023 11:00:14,10/25/2023 11:57:30,3436,71021 - MATH 80-71021
380106,10/25/2023 11:01:23,10/25/2023 15:01:23,14400,71021 - MATH 80-71021
332196,10/25/2023 11:03:41,10/25/2023 15:03:41,14400,71021 - MATH 80-71021
342164,10/25/2023 11:04:08,10/25/2023 11:59:36,3328,71021 - MATH 80-71021
395012,10/25/2023 11:04:38,10/25/2023 11:40:24,2146,71023 - MATH 80-71023
379513,10/25/2023 11:14:00,10/25/2023 11:39:44,1544,71023 - MATH 80-71023
384360,10/25/2023 11:15:14,10/25/2023 11:40:03,1489,71023 - MATH 80-71023
395736,10/25/2023 11:15:25,10/25/2023 12:08:24,3179,73047 - MATH 80-73047
382732,10/25/2023 11:15:40,10/25/2023 11:40:15,1475,71023 - MATH 80-71023
395292,10/25/2023 11:19:15,10/25/2023 12:27:40,4105,71021 - MATH 80-71021
328656,10/25/2023 11:53:36,10/25/2023 13:17:52,5056,70957 - MATH 110A-70957
372365,10/25/2023 12:05:24,10/25/2023 13:33:58,5314,71045 - MATH 90-71045
368197,10/25/2023 12:28:11,10/25/2023 12:39:04,653,71044 - MATH 90-71044
364260,10/25/2023 12:28:31,10/25/2023 12:38:52,621,71044 - MATH 90-71044
397632,10/25/2023 12:31:01,10/25/2023 16:31:01,14400,71048 - MATH 90S-71048
315303,10/25/2023 12:46:12,10/25/2023 16:46:12,14400,72459 - MATH 70-72459
394860,10/25/2023 13:29:27,10/25/2023 16:35:12,11145,71021 - MATH 80-71021
395736,10/25/2023 13:31:43,10/25/2023 15:33:21,7298,73047 - MATH 80-73047
389646,10/25/2023 13:57:26,10/25/2023 14:26:08,1722,73047 - MATH 80-73047
390346,10/25/2023 13:58:37,10/25/2023 16:31:24,9167,71043 - MATH 90-71043
393304,10/25/2023 14:10:16,10/25/2023 18:10:16,14400,73048 - MATH 80S-73048
334545,10/25/2023 14:19:10,10/25/2023 18:19:10,14400,70955 - MATH 110A-70955
366007,10/25/2023 14:39:47,10/25/2023 17:01:18,8491,70955 - MATH 110A-70955
370650,10/25/2023 14:51:26,10/25/2023 18:51:26,14400,70960 - MATH 110A-70960
397796,10/25/2023 14:51:40,10/25/2023 18:51:40,14400,73040 - MATH 108-73040
372365,10/25/2023 15:11:19,10/25/2023 17:00:34,6555,71045 - MATH 90-71045
198476,10/25/2023 15:36:27,10/25/2023 19:36:27,14400,72466 - MATH 80-72466
399154,10/25/2023 17:01:10,10/25/2023 21:01:10,14400,70955 - MATH 110A-70955
396396,10/26/2023 11:05:36,10/26/2023 11:56:56,3080,71046 - MATH 90-71046
395012,10/26/2023 11:36:21,10/26/2023 13:14:00,5859,71023 - MATH 80-71023
27859,10/26/2023 11:38:11,10/26/2023 13:16:26,5895,73308 - MATH 80-73308
359842,10/26/2023 11:53:29,10/26/2023 14:21:42,8893,72468 - MATH 80-72468
397562,10/26/2023 12:02:29,10/26/2023 12:47:09,2680,73040 - MATH 108-73040
395385,10/26/2023 12:17:37,10/26/2023 12:43:48,1571,71044 - MATH 90-71044
399154,10/26/2023 12:36:37,10/26/2023 16:36:37,14400,70955 - MATH 110A-70955
380106,10/26/2023 13:05:45,10/26/2023 17:05:45,14400,71021 - MATH 80-71021
25504,10/26/2023 13:14:42,10/26/2023 17:14:42,14400,70955 - MATH 110A-70955
371794,10/26/2023 13:27:37,10/26/2023 17:27:37,14400,70955 - MATH 110A-70955
30511,10/26/2023 13:29:03,10/26/2023 17:01:50,12767,72484 - MATH 95-72484
396911,10/26/2023 14:01:49,10/26/2023 16:01:49,7200,71039 - MATH 90-71039
328656,10/26/2023 14:02:02,10/26/2023 16:00:24,7102,70957 - MATH 110A-70957
390879,10/26/2023 14:14:01,10/26/2023 14:27:46,825,71039 - MATH 90-71039
371869,10/26/2023 14:56:07,10/26/2023 16:30:41,5674,71051 - MATH 95-71051
366007,10/26/2023 16:41:17,10/26/2023 16:58:11,1014,70955 - MATH 110A-70955
399154,10/26/2023 16:54:11,10/26/2023 20:54:11,14400,70955 - MATH 110A-70955
395292,10/27/2023 9:20:43,10/27/2023 11:31:27,7844,71021 - MATH 80-71021
372365,10/27/2023 9:21:04,10/27/2023 10:44:14,4990,71045 - MATH 90-71045
399170,10/27/2023 10:44:01,10/27/2023 12:09:16,5115,71024 - MATH 80-71024
371869,10/27/2023 10:47:07,10/27/2023 12:57:39,7832,71051 - MATH 95-71051
370650,10/27/2023 11:04:52,10/27/2023 11:06:09,77,70960 - MATH 110A-70960
395012,10/27/2023 11:07:38,10/27/2023 11:30:23,1365,71023 - MATH 80-71023
380106,10/27/2023 11:17:12,10/27/2023 14:10:57,10425,71021 - MATH 80-71021
399154,10/27/2023 11:33:19,10/27/2023 14:04:18,9059,70955 - MATH 110A-70955
396641,10/27/2023 11:33:48,10/27/2023 15:33:48,14400,71046 - MATH 90-71046
395175,10/27/2023 12:16:53,10/27/2023 13:02:33,2740,71050 - MATH 90S-71050
30511,10/27/2023 12:25:31,10/27/2023 13:27:12,3701,72484 - MATH 95-72484
395012,10/27/2023 13:35:11,10/27/2023 14:05:28,1817,71023 - MATH 80-71023
317537,10/30/2023 9:01:28,10/30/2023 12:45:33,13445,71015 - MATH 80-71015
399170,10/30/2023 9:20:16,10/30/2023 11:54:29,9253,71029 - MATH 80S-71029
395012,10/30/2023 9:31:51,10/30/2023 11:36:09,7458,71023 - MATH 80-71023
203971,10/30/2023 10:14:22,10/30/2023 12:53:34,9552,70949 - MATH 108-70949
328656,10/30/2023 10:14:37,10/30/2023 12:20:08,7531,70957 - MATH 110A-70957
399154,10/30/2023 11:00:17,10/30/2023 15:00:17,14400,70955 - MATH 110A-70955
384360,10/30/2023 11:08:45,10/30/2023 11:37:32,1727,71023 - MATH 80-71023
379513,10/30/2023 11:08:56,10/30/2023 11:33:12,1456,71023 - MATH 80-71023
116262,10/30/2023 11:15:44,10/30/2023 15:15:44,14400,73049 - MATH 90-73049
382732,10/30/2023 11:17:10,10/30/2023 11:37:43,1233,71023 - MATH 80-71023
368080,10/30/2023 13:14:03,10/30/2023 14:21:19,4036,71057 - MATH 98-71057
388777,10/30/2023 13:17:08,10/30/2023 17:17:08,14400,71044 - MATH 90-71044
393557,10/30/2023 13:18:20,10/30/2023 17:18:20,14400,71057 - MATH 98-71057
366007,10/30/2023 14:35:23,10/30/2023 17:00:37,8714,70955 - MATH 110A-70955
373496,10/30/2023 14:36:03,10/30/2023 16:45:48,7785,71024 - MATH 80-71024
399154,10/31/2023 9:25:32,10/31/2023 10:00:22,2090,70955 - MATH 110A-70955
372365,10/31/2023 10:02:36,10/31/2023 11:36:28,5632,71045 - MATH 90-71045
380347,10/31/2023 10:35:03,10/31/2023 11:14:52,2389,70949 - MATH 108-70949
204072,10/31/2023 11:02:53,10/31/2023 15:02:53,14400,72480 - MATH 90-72480
371869,10/31/2023 11:30:35,10/31/2023 15:30:35,14400,71051 - MATH 95-71051
398279,10/31/2023 11:39:03,10/31/2023 14:11:17,9134,71046 - MATH 90-71046
344898,10/31/2023 12:17:11,10/31/2023 14:17:05,7194,72484 - MATH 95-72484
395658,10/31/2023 12:18:28,10/31/2023 16:18:28,14400,70956 - MATH 110A-70956
323170,10/31/2023 13:05:21,10/31/2023 14:48:05,6164,71046 - MATH 90-71046
370650,10/31/2023 13:27:45,10/31/2023 14:59:58,5533,70960 - MATH 110A-70960
399154,10/31/2023 13:37:24,10/31/2023 17:09:24,12720,70955 - MATH 110A-70955
371794,10/31/2023 13:56:58,10/31/2023 17:56:58,14400,70955 - MATH 110A-70955
400305,10/31/2023 14:04:19,10/31/2023 18:04:19,14400,70950 - MATH 108-70950
395025,10/31/2023 14:32:23,10/31/2023 15:44:43,4340,72457 - MATH 70-72457
366007,10/31/2023 15:36:03,10/31/2023 17:11:53,5750,70955 - MATH 110A-70955
371869,10/31/2023 17:09:10,10/31/2023 21:09:10,14400,71051 - MATH 95-71051
388997,11/01/2023 8:42:41,11/01/2023 9:38:11,3330,70952 - MATH 110A-70952
317537,11/01/2023 9:24:40,11/01/2023 12:52:50,12490,71015 - MATH 80-71015
388991,11/01/2023 9:46:08,11/01/2023 10:57:28,4280,70951 - MATH 110A-70951
327349,11/01/2023 10:00:17,11/01/2023 11:04:00,3823,70951 - MATH 110A-70951
399170,11/01/2023 10:29:47,11/01/2023 14:29:47,14400,71029 - MATH 80S-71029
394400,11/01/2023 10:30:58,11/01/2023 10:57:01,1563,71031 - MATH 90-71031
399154,11/01/2023 10:56:55,11/01/2023 14:56:55,14400,70955 - MATH 110A-70955
371869,11/01/2023 11:04:38,11/01/2023 11:09:54,316,71051 - MATH 95-71051
328656,11/01/2023 11:11:29,11/01/2023 12:58:49,6440,70957 - MATH 110A-70957
21884,11/01/2023 11:13:46,11/01/2023 12:41:03,5237,71918 - MATH 90S-71918
37339,11/01/2023 11:22:13,11/01/2023 12:26:09,3836,71033 - MATH 90-71033
389983,11/01/2023 11:24:19,11/01/2023 15:24:19,14400,71056 - MATH 95-71056
382712,11/01/2023 12:09:43,11/01/2023 13:04:10,3267,71033 - MATH 90-71033
388777,11/01/2023 12:24:34,11/01/2023 16:24:34,14400,71044 - MATH 90-71044
397632,11/01/2023 12:25:15,11/01/2023 16:25:15,14400,71048 - MATH 90S-71048
368080,11/01/2023 12:32:57,11/01/2023 14:21:45,6528,71057 - MATH 98-71057
399195,11/01/2023 13:08:25,11/01/2023 13:56:43,2898,73049 - MATH 90-73049
371869,11/01/2023 13:33:00,11/01/2023 16:29:59,10619,71051 - MATH 95-71051
25504,11/01/2023 13:40:14,11/01/2023 17:40:14,14400,70955 - MATH 110A-70955
13330,11/01/2023 14:05:10,11/01/2023 18:05:10,14400,70955 - MATH 110A-70955
315303,11/01/2023 14:21:29,11/01/2023 18:21:29,14400,72459 - MATH 70-72459
375204,11/01/2023 14:31:59,11/01/2023 16:00:44,5325,73045 - MATH 80-73045
399762,11/01/2023 14:32:21,11/01/2023 18:32:21,14400,70994 - MATH 70-70994
366007,11/01/2023 14:54:09,11/01/2023 17:10:30,8181,70955 - MATH 110A-70955
396808,11/01/2023 16:12:05,11/01/2023 20:12:05,14400,71040 - MATH 90-71040
399154,11/01/2023 17:10:21,11/01/2023 21:10:21,14400,70955 - MATH 110A-70955
